Track ID,Artist,Track name,Playlist
5VTAeRB21LBZHqk6qKBQXz,Laura Marling,Kathy’s Song - Recorded at Spotify Studios NYC,DOMINANT
34MI5WgHZyRNZXPUhf7Ggb,Gabriel Kahane,Little Love,DOMINANT
6OHb1XBQitJeqTo1zIZDPd,Nina Ramsby,Med ögon känsliga för grönt,DOMINANT
5awHbQBJ2TkGCQA7byi4fp,Earforce,Old Amsterdam Old Burger,DOMINANT
4jeh9ZloYVCqvQw17Dg1Mh,2CELLOS,Game of Thrones Medley,DOMINANT
6RrUUleT9JI0KQHZYBdJMB,Armin van Buuren,Sunny Days,DOMINANT
5WHTFyqSii0lmT9R21abT8,Mabel,Don't Call Me Up,DOMINANT
14rZjW3RioG7WesZhYESso,Yann Tiersen,"Comptine d'un autre été, l'après-midi",DOMINANT
3yuCAw61jqfyv2KzMoVdXA,Ludovico Einaudi,Fly,DOMINANT
3Fcfwhm8oRrBvBZ8KGhtea,Coldplay,Viva La Vida,DOMINANT
1uAOCTevGnyKIDbgZdOCnE,Barbara Pravi,Voilà,DOMINANT
5JDcQAztvZTIkrWoZihgvC,Ron Pope,A Drop in the Ocean,DOMINANT
7FTnomIqJmXIbYeyddk52o,2CELLOS,Rain Man Theme,DOMINANT
0DVNPsfJgMEcP3oLB3xoLf,GAMPER & DADONI,Bittersweet Symphony,DOMINANT
4jLv3tDBu8ww2R07DvL12s,R.E.M.,Man On The Moon,DOMINANT
3xINh6YqkLfucEtjoa4x7D,Van Morrison,Days Like This,DOMINANT
07GEe4WSsg2rFrfaGQdRah,Nits,J.O.S. Days,DOMINANT
1jlphb2nyrZ76BIjSgdbcG,The Scene,Blauw,DOMINANT
3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Brown Eyed Girl,DOMINANT
2ixsaeFioXJmMgkkbd4uj1,George Ezra,Budapest,DOMINANT
7FkyQsWH9mmxoYLCNj4f8y,Bloodhound Gang,Fire Water Burn,DOMINANT
7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,DOMINANT
1Q0p30HuN1ADMX2CmPzIvO,Anouk,Nobody's Wife,DOMINANT
5oDZhg821jhF3i3TtO8ffx,Anastacia,I'm Outta Love,DOMINANT
1NFzONC2FpppkTTzX6eoHo,Gloria Estefan,Oye Mi Canto - Single Version,DOMINANT
4y1LsJpmMti1PfRQV9AWWe,Cyndi Lauper,Girls Just Want to Have Fun,DOMINANT
5zhee6Apgg8QqeJObO4k1d,Anouk,Girl,DOMINANT
3xl7PsO7Hzuig6To9FgDm6,Anastacia,Left Outside Alone,DOMINANT
5cJR6iMvlC2RxBfNHXfwNg,Anouk,Dominique,DOMINANT
6WMQVizkSPAufOGOk2x4dL,Anastacia,Sick and Tired,DOMINANT
1xFejwdvkFN0tZCqugVJfO,Brigitte Kaandorp,We Zijn Samen Sterk (Together We’re Strong),DOMINANT
77vCn7iUHH8KAOqdOe1XjY,Anastacia,I'm Outta Love,DOMINANT
1elGwF4VwkwglV4nCBPJtv,Hans Zimmer,Now We Are Free,DOMINANT
1lalneEyeTt9pHrmEyudcw,Joseph Shirley,The Great Forge,DOMINANT
79k4bPI0JyFmLm2GJtDC5X,Joseph Shirley,A Challenge,DOMINANT
7E7lRhO18SHKnX3wzgp5kN,John Williams,Anakin's Dark Deeds,DOMINANT
0PqdMQecGbrFd2c35l4ROS,Ludwig Göransson,A Thousand Tears,DOMINANT
1XkRprkVY9ntVC7KzHrlaZ,Ludwig Göransson,The Book of Boba Fett,DOMINANT
22LHIaxcDvOuBkKcKTM226,Lindsey Stirling,The Phoenix,DOMINANT
1Etn9dUofwRMlaAEgJk6Ij,Lindsey Stirling,Evil Twin,DOMINANT
420y9qWviZ4cdneynQWSKr,John Williams,March of the Resistance,DOMINANT
3dxiWIBVJRlqh9xk144rf4,Linkin Park,Breaking the Habit,DOMINANT
7mczLeiFeYKRb7vtiPjuMb,Bring Me The Horizon,DArkSide,DOMINANT
6UzeOH4bRPzKTo2wCXMZmC,Linkin Park,By Myself,DOMINANT
3zaCBaBsSii7XcHtPjlix5,Twenty One Pilots,Car Radio,DOMINANT
74Wu3OgrQs5PmXkgcjvQWQ,Yungmon,Demon Girls,DOMINANT
7CAbF0By0Fpnbiu6Xn5ZF7,Bring Me The Horizon,Kingslayer (feat. BABYMETAL),DOMINANT
27JofWBoi001NLicko8b0k,Yungmon,Herbst,DOMINANT
3phesmEbbmflmeSFx2PNmF,K.I.Z,Sommer meines Lebens,DOMINANT
3owQNPhIzH9VS9dvAI1Kta,K.I.Z,Frieden,DOMINANT
7AB0cUXnzuSlAnyHOqmrZr,Linkin Park,Faint,DOMINANT
4dnlbvqglDqyuGYjg8rBfc,Rita Payés,Nunca vas a comprender,DOMINANT
0NPvWgJrpskrhzAgMuq7L4,Kokoroko,Abusey Junction,DOMINANT
56AFjaNxEZMLxPqUWRexx5,Gerson Main,Schatje Je Stinkt,DOMINANT
0Y0KrrCX77hSTQS79DIVCZ,Nat King Cole Trio,The Frim Fram Sauce,DOMINANT
1MVqeIAwhD4T44AKVkIfic,Fred again..,leavemealone,DOMINANT
2d64G7VaZdHQuAquz5HQNu,Chet Baker,That Old Feeling,DOMINANT
52y4KhkcAbYcogFg2u7UVP,Little Simz,Point and Kill,DOMINANT
6hEiEWEgAuFvEJduuSQLiw,James Blake,Thrown Around,DOMINANT
5eMNHvVloaTLdWD2qxaIn3,Svaneborg Kardyb,Cycles,DOMINANT
3t5jf0Qgk9oJU6kOOHU7cZ,Ezra Collective,God Gave Me Feet For Dancing - feat. Yazmin Lacey,DOMINANT
3L2Nyi3T7XabH8EEZFLDdX,Red Hot Chili Peppers,Wet Sand,DOMINANT
0gQic5Bzrm8aPfOUSeEhbR,ZZ Top,La Grange,DOMINANT
57Xjny5yNzAcsxnusKmAfA,The Strokes,Reptilia,DOMINANT
37Tmv4NnfQeb0ZgUC4fOJj,Dire Straits,Sultans Of Swing,DOMINANT
3O57fIH7iolFVezcmSpV8V,Hippo Campus,Golden,DOMINANT
1RmhAgls8Stsec6a0pSy60,The Brahms,Sleep,DOMINANT
37BTh5g05cxBIRYMbw8g2T,TOTO,Rosanna,DOMINANT
305WCRhhS10XUcH6AEwZk6,Jet,Are You Gonna Be My Girl,DOMINANT
1qtiESAzfGMw3YqJvI97ki,Parcels,Lightenup,DOMINANT
1F5A4LpF8ylUVtPoMAvNvn,GROUPLOVE,Raspberry,DOMINANT
08b2rpWVe6OPkwjEFkxDbc,Maarten Hartveldt,Anderrijk,DOMINANT
2D3D2q5PjqyxJIaGc8SuQI,Efteling,Pardoes Promenade,DOMINANT
6XD1EBTEXteTuqWWntR7F6,Efteling,De Magische Klok,DOMINANT
2yivD10aWW0DMd8uKJ50ap,Efteling,Langnek,DOMINANT
4HCcH0ljcgn9gin6NFRzYf,Efteling,Kastelenrijk,DOMINANT
3BgxCB5x7sa3uAYB8OllTW,Efteling,Wonderwoud,DOMINANT
6y9wzNJ9tqMjYid0rX7nTI,Efteling,Elfentuin,DOMINANT
7JajfuLSJeULNw7SUPLPJa,Efteling,Huis van de vijf Zintuigen - Tot weerziens,DOMINANT
4ePhWooZor1Z5caOYxZ0d1,Efteling,Marerijk,DOMINANT
4xll0uL8MzAjg9oAXg1wFj,Maarten Hartveldt,Marerijk,DOMINANT
2w2FzZKSwudBZjOsCei9Qz,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Prelude No. 1 in C Major, BWV 846/1",DOMINANT
6wKkWFhgOPKgiE360T6NNs,Pietro Mascagni,Cavalleria rusticana: Intermezzo,DOMINANT
7nGA1sRfLDWXYb3VPstnZf,Arnold Schoenberg,Notturno for Strings and Harp,DOMINANT
1G3QPQkoXvpChjNUhd6Tfs,Jean-Philippe Rameau,The Arts and the Hours,DOMINANT
2m2GJpBjQNNphaCgBeoj7R,Stephan Moccio,Fracture,DOMINANT
0Zhq33AjWPz0vwdQwrCnrm,Gabríel Ólafs,Filma Solo,DOMINANT
0Seumg0NAq7KS1r0Yso52H,Erik Satie,Satie / Orch. Ducros: Gymnopédie No. 1,DOMINANT
3U8Fx7zNTQrctytkj6Gqgd,Camille Saint-Saëns,Carnival of the Animals: The Swan,DOMINANT
1cmigB9I6IRpFqjIbzvSQB,Claude Debussy,"Suite bergamasque, L. 75: III. Clair de lune",DOMINANT
4pfkZUqRCYG5If39QHFpbQ,Robert Schumann,"Kinderszenen, Op. 15: 1. Von fremden Ländern und Menschen",DOMINANT
3K4HG9evC7dg3N0R9cYqk4,Linkin Park,One Step Closer,DOMINANT
2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,DOMINANT
4uTEG0XN5AF7aZdSAuVkLX,The Raven Age,Fleur de lis,DOMINANT
4tjTsxTBcacHcx0AvWERLE,Avenged Sevenfold,Nobody,DOMINANT
1Vej0qeQ3ioKwpI6FUbRv1,Linkin Park,Papercut,DOMINANT
2PnlsTsOTLE5jnBnNe2K0A,Linkin Park,The Emptiness Machine,DOMINANT
6rsoBvxrlxdmqJyGPPciyq,Slipknot,The Dying Song (Time To Sing),DOMINANT
14WYmNQWvR2TTWoRp8t9Ml,BABYMETAL,RATATATA,DOMINANT
65ShmiE5aLBdcIGr7tHX35,TOOL,Vicarious,DOMINANT
4OjAxkNVwleUdCUS098eBw,Avatar,The Dirt I'm Buried In,DOMINANT
09eSdS5RTgyodJt3krr5AC,Phantogram,Answer,DOMINANT
2ZWmmrWUgDBcPSLihBMvhg,Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",DOMINANT
3aTCcjzWNjxjq9aszAN3rK,Serj Tankian,Cornucopia,DOMINANT
4mMJ6kFIWgF6xvnf6C478c,Comtron,Fraud,DOMINANT
4u0N8a9adNalT4XdihjeSr,Effy,iluv,DOMINANT
7yzrZU9VSpyb7WY8hfiCAc,Mall Grab,Metaphysical,DOMINANT
3VtTuQ6lypMoOBcm6VMzdh,BICEP,Opal - Four Tet Remix,DOMINANT
380GtExPmcOhbCgyDOYRjx,Flashmob,Need In Me,DOMINANT
0yuJtvXsapVOQfNDYxQ5mw,Stephan Bodzin,Singularity,DOMINANT
2MWBgkYfWxyF7t5Yrrs3I4,İdo Tatlıses,Mavişim,DOMINANT
5nPbKG04fhLkIAjcPFaZq7,HUGEL,I Adore You (feat. Daecolm),DOMINANT
70PkofYfNtZABIoR2nuYUr,Hassan,Zina,DOMINANT
4skvJoTBLEYUfS3Z1xvGjs,Frenna,PRETTY GIRLS,DOMINANT
3ELvBekseW062UPt5SLav1,Trey Songz,Heart Attack,DOMINANT
1Cek6PV24GtEk4GDWqFbCk,Olivetheboy,Asylum,DOMINANT
1BJJbSX6muJVF2AK7uH1x4,Adam Port,Move,DOMINANT
5EGPf0nqO7vEIwsOX6Er98,Mariah Carey,Obsessed,DOMINANT
38gCk1mC6RwSm1iJK5qhsZ,Amo988,Yansam,DOMINANT
7zPOZujiZy4q0RYIx7mKKh,Jonna Fraser,Tuesday,DOMINANT
0q6LuUqGLUiCPP1cbdwFs3,Gorillaz,On Melancholy Hill,DOMINANT
5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,DOMINANT
5d1YIesF59mta3FKKwLK1t,Röyksopp,Never Ever,DOMINANT
4PMqSO5qyjpvzhlLI5GnID,SZA,Good Days,DOMINANT
0rzaRSujxA0bKyjJl6vHYq,Harry Styles,Satellite,DOMINANT
6UEfyhyfhYQsyipxOd95Ie,Las Ketchup,The Ketchup Song (Aserejé) - Spanglish Version,DOMINANT
5JTgqOeHWg4bxMZYMRTE4H,Incubus,Love Hurts,DOMINANT
53XgmXQW5eYDdeTUHd9ueC,The Lonely Island,Sushi Glory Hole,DOMINANT
0mlNG5Y6e05ibV4grRVyr9,Lauren Mayberry,Something In The Air,DOMINANT
5cwN1htZyoWqZCc33f3RfE,Broken Bells,The High Road,DOMINANT
7sA2SKTo1QbTSSYn5YvJC4,Imagine Dragons,Sharks,DOMINANT
6ECp64rv50XVz93WvxXMGF,Maroon 5,This Love,DOMINANT
7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,Total Eclipse of the Heart,DOMINANT
48RrDBpOSSl1aLVCalGl5C,Eminem,The Monster,DOMINANT
1qAuIPMALdFtGv2Ymjy5l0,Shinedown,MONSTERS,DOMINANT
1mKXFLRA179hdOWQBwUk9e,P!nk,Just Give Me a Reason (feat. Nate Ruess),DOMINANT
7vidktgNZFQylTgH1GEnMs,Foreigner,Cold as Ice,DOMINANT
2RSHsoi04658QL5xgQVov3,Imagine Dragons,Bad Liar,DOMINANT
2DtPEKs3Pj7E06EoWW4vw8,Poets of the Fall,Carnival of Rust,DOMINANT
5qlJg0Wbj3sslxfwiaRNpq,Aerosmith,"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",DOMINANT
6leHoATUOHpy4OLarEbVhg,Gerson Main,Ik Weet Niet Hoe,DOMINANT
5RgFlk1fcClZd0Y4SGYhqH,Billy Joel,She's Always a Woman,DOMINANT
1NnBOnFPFdYJdauawQt5bN,Michael Bublé,Save the Last Dance for Me,DOMINANT
0OIed6UFpfT2nW4BffD7Js,Low G,pho real,DOMINANT
2YlAOvVVgy5i88DsXeCif9,Joël Domingos,Beetje Vrijheid,DOMINANT
41GBNret8iniofqqJ4isgT,Stromae,C’est que du bonheur,DOMINANT
2SDx0PooHZI1SQKR0y44bs,MIKA,Grace Kelly,DOMINANT
4ZHGRFGwjnEIXHG2FhcDPv,Cody Fry,I Hear a Symphony,DOMINANT
0wD43UCEku61GIZB89O0vP,De Jazzpolitie,Liefdesliedjes,DOMINANT
5YZAQzEgBHSZjn7S5xQNq4,Daryl Hall & John Oates,You Make My Dreams (Come True),DOMINANT
3PdcxgzpWzAsUGgkmykIFc,BABY GRAVY,Welcome to Chilis,DOMINANT
5hM5arv9KDbCHS0k9uqwjr,Tame Impala,Borderline,DOMINANT
4vgUcHMt6fHtbmKJ7gXBY4,Cody Fry,The End,DOMINANT
7ppPZa3TRUSGKaks9wH7VT,Oasis,Don't Look Back In Anger,DOMINANT
13lZDbwonGhOflQLQIfdtZ,The White Stripes,We're Going to Be Friends,DOMINANT
12lKjWZSwRMejGWKTrvukB,Gerard Cox,1948 (Toen Was Geluk Heel Gewoon),DOMINANT
1fDsrQ23eTAVFElUMaf38X,Don McLean,American Pie,DOMINANT
2plbrEY59IikOBgBGLjaoe,Lady Gaga,Die With A Smile,DOMINANT
0aJrYfARfCKzv6gXjhs4SZ,Jack Johnson,Upside Down,DOMINANT
3Iybyv19Ia1SnMO9q4kCYA,Astronaut,Très Heureux,DOMINANT
5HQEmiV2lKnSO6qa2fsR7x,10cc,I'm Not In Love,DOMINANT
7MG13gEvYcAQNtj5HWzxjB,Gerson Main,ZOMER IN DE BIJLMER,DOMINANT
4IRHwIZHzlHT1FQpRa5RdE,Elton John,Goodbye Yellow Brick Road - Remastered 2014,DOMINANT
5jgFfDIR6FR0gvlA56Nakr,The Beatles,Blackbird - Remastered 2009,DOMINANT
4mH5oNojEmOswUGgCizDeb,Bill Withers,Lovely Day - Studio Rio Version,DOMINANT
6txWz9UapYHVxEd7dDIHXT,Blind Melon,No Rain,DOMINANT
1GcVa4jFySlun4jLSuMhiq,The Rolling Stones,Angie - Remastered 2009,DOMINANT
3ZE3wv8V3w2T2f7nOCjV0N,David Bowie,Life on Mars? - 2015 Remaster,DOMINANT
1y789ivCndXMDXHWWv0niJ,Nick Cave & The Bad Seeds,The Weeping Song,DOMINANT
5enxwA8aAbwZbf5qCHORXi,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),DOMINANT
6Ff3ylyrkR7TV7ml9xnmvx,Belle and Sebastian,"Piazza, New York Catcher",DOMINANT
7vIyudiO2Tr9hZ2yzfwQmx,Bruce Springsteen,Waitin' On A Sunny Day,DOMINANT
1UZOjK1BwmwWU14Erba9CZ,Miley Cyrus,Malibu,DOMINANT
7snQQk1zcKl8gZ92AnueZW,Guns N' Roses,Sweet Child O' Mine,DOMINANT
6H7nDglS6xWpRidbhMwI2L,Dolly Parton,Here You Come Again,DOMINANT
6WUFtzES5tVH1eZwygbiuX,Unicorn On Ketamine,KETALOG,DOMINANT
4w9cDtwU46gMFizCmxbxR9,Metrik,We Are The Energy,DOMINANT
7MESp10c2QIv7ALxJ88Iud,Detest,Revolution,DOMINANT
46InKjUqH3OGT6V4GlAO7X,RAYZEN,Don't Love U,DOMINANT
1cH7OZLPVcAIDJZNwA4oqU,The Outside Agency,Hours & Dreams - Detest Remix,DOMINANT
77KtiLhqSUJjWJgQgID6Bv,Detest,You Cant Break Me - Penta Remix,DOMINANT
75WH6R9ZxYFeYuSLFkXcli,Strange Arrival,Interior Deterioration,DOMINANT
7cHxgI4ZjjoQpGIFvkrNy0,Dolphin,War Track VIP - VIP,DOMINANT
3bSH4Ca81yUC055PI6E4ly,Pythius,In My Head - Hysta Remix,DOMINANT
5nsbNuC3gslfpkCZAKk5hS,Aktive,Loko,DOMINANT
4FmCUATNIarCQh72JYdvnm,Frank Sinatra,That's Life,DOMINANT
3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Tennessee Whiskey,DOMINANT
7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be - Remastered 2009,DOMINANT
1oERlssLrpssCAY6Yqqs6c,Bruno Mars,Smokin Out The Window,DOMINANT
6W2VbtvMrDXm5vYeB7amkO,Kenny Loggins,Footloose,DOMINANT
6Y1szSzgBTj39XorUpxGXV,Ginton,Black Magic Woman,DOMINANT
4Hhv2vrOTy89HFRcjU3QOx,Etta James,At Last,DOMINANT
3PdO57q0KLWkfWXsXQJlV6,Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),DOMINANT
2plbrEY59IikOBgBGLjaoe,Lady Gaga,Die With A Smile,DOMINANT
0vrKBjEBQAVn3sdhIXmpHE,Yves Berendse,Terug In De Tijd,DOMINANT
31AOj9sFz2gM0O3hMARRBx,R.E.M.,Losing My Religion,DOMINANT
4VQNCzfZ3MdHEwwErNXpBo,2Pac,All Eyez On Me (ft. Big Syke),DOMINANT
4xkOaSrkexMciUUogZKVTS,Eminem,Till I Collapse,DOMINANT
7Ie9W94M7OjPoZVV216Xus,Eminem,Not Afraid,DOMINANT
2FDTHlrBguDzQkp7PVj16Q,Dave,Sprinter,DOMINANT
2wGSgTmgSF3xjRrHkTc25R,The Game,Hate It Or Love It,DOMINANT
2M9ro2krNb7nr7HSprkEgo,Tracy Chapman,Fast Car,DOMINANT
561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,DOMINANT
2aibwv5hGXSgw7Yru8IYTO,Red Hot Chili Peppers,Snow (Hey Oh),DOMINANT
6fNhZRFEkBfgW39W3wKARJ,Bastille,Pompeii,DOMINANT
5fF9T9SMqBKUvT06cn7kBR,Marlon Hoffstadt,It's That Time,DOMINANT
6NT2Yovx1t0mMvbwBzRsYc,Marlon Hoffstadt,Day 'N' Night,DOMINANT
0MeGiBDDodJwa1iHnCgG3q,Marlon Hoffstadt,My Mama Dropped LSD in the 90's,DOMINANT
4MD1o8JcULNAz85S6Ld57J,Reinier Zonneveld,Dance With The Devil (The 6th Gate) (Reinier Zonneveld Remix),DOMINANT
4xkOaSrkexMciUUogZKVTS,Eminem,Till I Collapse,DOMINANT
0ZVjgfaC2Ptrod9v6p9KFP,Hannah Laing,Good Love,DOMINANT
5ymgluCcWqOfRm1XUn7qsh,Zany,Son Of Torture - Original Edit,DOMINANT
67KX4FR0w6ghqS8lDXWrAR,t e s t p r e s s,i just wanna go,DOMINANT
2BeoGYw46Le2cYafiZwxOr,Elley Duhé,MONEY ON THE DASH - Marlon Hoffstadt aka DJ Daddy Trance Remix,DOMINANT
2wCgQVCF0jhDWiNTFjti7b,Diffrent,A Little Closer,DOMINANT
6gwJroVbZDpI7OKB4I3mqX,Fun Lovin' Criminals,Beautiful,DOMINANT
7KgVUnGCMEXBwY2EeqGlaI,Bush,Comedown - Remastered,DOMINANT
09CibftU63IIhXuGa1Xzzo,Pennywise,Perfect People - 2005 Remaster,DOMINANT
10nyNJ6zNy2YVYLrcwLccB,Radiohead,No Surprises,DOMINANT
5yGVHzJ2Se8pDzR7FIYUlU,Michael Kiwanuka,Home Again,DOMINANT
4pdLyulbYLCrPmDzWWeJIZ,Otis Redding,I've Been Loving You Too Long,DOMINANT
0Ko9gGyOSjYxb71VBZotZW,Sublime,Boss D.J.,DOMINANT
766rqYWQUBYoPi9NPEhRh9,Jamie Lidell,Game For Fools,DOMINANT
37pK088xTo1ZpR3y23wsFk,Amos Lee,Arms Of A Woman,DOMINANT
7rNs7hQsYpPeKyZlDX7ntV,Sublime,Chica Me Tipo,DOMINANT
25U7raB3ZSszayTYClh4hF,Israel Kamakawiwo'ole,Somewhere Over The Rainbow_What A Wonderful World,DOMINANT
4MSj19TwYBLgDFj3ddEeco,Lost Frequencies,Black Friday (pretty like the sun),DOMINANT
3s1KwrLP0NlFWiWbjz6bfQ,Fireboy DML,Peru,DOMINANT
5nPbKG04fhLkIAjcPFaZq7,HUGEL,I Adore You (feat. Daecolm),DOMINANT
1wADwLSkYhrSmy4vdy6BRn,Omah Lay,soso,DOMINANT
6nL0wIy3rcQPqHNAtm61Gh,Fat Joe,Sunshine (The Light),DOMINANT
4qB9e24mvDa5rG93OnmiC8,Mr. Probz,Praying To A God - LUKE Remix,DOMINANT
63IgbFgnPSWCQWzyH3ipAs,Kerri Chandler,You Are In My System - Club Mix,DOMINANT
3EDS89HeAhHiZKlljciK0a,Sugababes,Push The Button,DOMINANT
2plbrEY59IikOBgBGLjaoe,Lady Gaga,Die With A Smile,DOMINANT
1BJJbSX6muJVF2AK7uH1x4,Adam Port,Move,DOMINANT
6vDxjNLrehdIkaHQ8nMkaF,Froukje,Ik Haat Hem Voor Jou,DOMINANT
5Ja2u1FPlVxrxeMWEa2dcn,Post Malone,When I’m Alone,DOMINANT
6g0Orsxv6glTJCt4cHsRsQ,Beyoncé,Formation,DOMINANT
6qn9YLKt13AGvpq9jfO8py,Rihanna,We Found Love,DOMINANT
7sEe6B2uzEziUaMAszvnF7,Ronnie Flex,Chin Chin,DOMINANT
1BJJbSX6muJVF2AK7uH1x4,Adam Port,Move,DOMINANT
11NWjdSOdsnvu80GJIDbKd,Goldband,Dit Is Voor Jou,DOMINANT
0Ftrkz2waaHcjKb4qYvLmz,Fred again..,Delilah (pull me out of this),DOMINANT
6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,DOMINANT
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,DOMINANT
5mCPDVBb16L4XQwDdbRUpz,Drake,Passionfruit,DOMINANT
455AfCsOhhLPRc68sE01D8,Katy Perry,Last Friday Night (T.G.I.F.),DOMINANT
3w3y8KPTfNeOKPiqUTakBh,Bruno Mars,Locked out of Heaven,DOMINANT
1c3GkbZBnyrQ1cm4TGHFrK,Johann Pachelbel,Canon in D,DOMINANT
6KqM3xmPIDonsTjCSGrrr5,PAWSA,TOO COOL TO BE CARELESS,DOMINANT
5KiKFJdmU6m0QWxpW9xjOB,The Wannadies,You & Me Song,DOMINANT
2qOm7ukLyHUXWyR4ZWLwxA,Ice Cube,It Was A Good Day,DOMINANT
7CVHWEFNXrXs2oqchEbZtR,Nnelg,Girl (feat. Idaly),DOMINANT
6Aa7aDayiQHnUw1dUvdneZ,Mac Miller,Donald Trump,DOMINANT
6LIdQXimZpFIXWjOqLbyAT,Ivan B,Sweaters,DOMINANT
3Me5bYXeDXqjBVgug53Ula,LIZOT,This Is The Life,DOMINANT
6Hht0SIzJwQYBkDD07Dnoj,Lucas Estrada,Thunder,DOMINANT
0OusmFNu4kTlvLifphqzLB,Monday Justice,I'm In California,DOMINANT
09rAJ1Q1NNJSaUKEW3X9P6,Sam Feldt,Crying On The Dancefloor,DOMINANT
6vQEOP9KgXITsVpFnKSbZ3,Braaheim,Paradise,DOMINANT
4W8SE1tk895YNwfJpxFZny,Masove,Baby Don't Hurt Me,DOMINANT
6s3GEN8wK0OMzzzZbXj0fu,Coldplay,Hymn for the Weekend - Seeb Remix,DOMINANT
7gLKUPLGMzPhw90Ara5ZEc,David Guetta,I'm Good (Blue) - Tiësto Remix,DOMINANT
5rL9LobdwAwFch2J8CiosG,Niklas Dee,Not Fair,DOMINANT
319J2YqAVDmQXpUJGCxDkv,Madism,Like A Prayer,DOMINANT
0oA9wBGDY4uyILLg4GymWP,AnnenMayKantereit,Tom's Diner,DOMINANT
26xw61UppTKPySjw3RLvx6,Malugi,Move My Body (feat. Lucy Dye),DOMINANT
7kBYPyaxF3oE9EgjOMpGKs,Malugi,Reach Out,DOMINANT
2LXqXJX2G2CxB9WIHrgoOr,Cody Wong,N13,DOMINANT
1P3wvktQVqOnC7HB7AHa8D,Mula B,Rennen,DOMINANT
1L7FnIPHrVXjt49m7Dr36Z,Goldband,Naakt Op Het Plein,DOMINANT
65OR4ywy8Cgs3FDHK82Idl,Coldplay,Higher Power,DOMINANT
3RiPr603aXAoi4GHyXx0uy,Coldplay,Hymn for the Weekend,DOMINANT
4iz9lGMjU1lXS51oPmUmTe,Kanye West,Homecoming,DOMINANT
2wGSgTmgSF3xjRrHkTc25R,The Game,Hate It Or Love It,DOMINANT
61o9ek0A26KARnXBPssDv3,Ludovico Einaudi,Life,MOSART
14rZjW3RioG7WesZhYESso,Yann Tiersen,"Comptine d'un autre été, l'après-midi",MOSART
1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi,Experience,MOSART
3dP0pLbg9OfVwssDjp9aT0,Renée Elise Goldsberry,Satisfied,MOSART
5CI1FP2Volc9wjz2MBZsGx,Irene Cara,Fame,MOSART
1uAOCTevGnyKIDbgZdOCnE,Barbara Pravi,Voilà,MOSART
1qpKMLztFXlRFSlGhjj1dZ,Antonio Vivaldi,"Violin Concerto No. 3 in F Major, RV 293 ""L'autunno"": I. Allegro",MOSART
7sHEjIL8xak4hHAI0l0Ul2,Musical Cast Recording,Nog een dag,MOSART
4kr64ggr6ALZGxnkGdhK7b,AnnenMayKantereit,Barfuß am Klavier,MOSART
6J07Aeq7fOW5Xx9mFtwyoH,AnnenMayKantereit,Oft gefragt,MOSART
1Gy9Ofi7nPnNf3kGWPjurm,Olivia Dean,Echo,MOSART
0u834tjHl0zB9xdPO5KrQX,Elle Valenci,Perfect Blue,MOSART
6pB0hIcmQndFXXAiGwbIdZ,Wake Owl,Gold,MOSART
4s3G9Ifc1dp8xEksZxNe8P,Richard Walters,Unconditional,MOSART
0IkK4SEryuCtbQjm5LRLMZ,Ed Sheeran,Bad Habits - Acoustic Version,MOSART
6UIcjH0BzH2MKvToeEYIOZ,Ed Sheeran,Salt Water,MOSART
74eJR4gwG1ZmG4BFkbrOlA,Ed Sheeran,Life Goes On,MOSART
4POX8H7xtAnD3MJM1fY9i8,Padé,Time Flies,MOSART
4FKuIlfFCIcvpg7M2HJhwx,Dabeull,You & I,MOSART
66YywMJbAgzQrGkFKjnSsK,Olivia Dean,Ok Love You Bye,MOSART
6ziqWx82jgkQYhyIALoraH,Eelke Kleijn,Transmission - Joris Voorn Remix,MOSART
6R84ZlQF7gGkPB6o3GLZXB,Age Of Love,The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix),MOSART
2rzZ0IGxgrGUAPwrWn80z7,Davina Michelle,Duurt Te Lang,MOSART
1wtitk4juQiKZpFGeqS5oq,Froukje,Ik Wil Dansen,MOSART
6GyFP1nfCDB8lbD2bG0Hq9,M83,Midnight City,MOSART
2LcmbuYX7tyR4DWy3b273L,Goldband,Noodgeval,MOSART
6oJflQkp7lFXOQce4wPTAW,Tungevaag,Samsara (feat. Emila),MOSART
1dbNg2ougivyUv6f9hQQzU,Suzan & Freek,Kwijt,MOSART
